"id","name","EffectId","EffectId_1","EffectId_2","unknown_3","unknown_4","unknown_5","unknown_6","Species","StatusFactor","AtcMinValueBonus","AtcMaxValueBonus","DefenseValueBonus","MovSpeed","AtcSpeed","unknown_14","unknown_15","unknown_16","unknown_17","Blocking","unknown_19","unknown_20","Lineage","Resistance13","Resistance14","DefaultExp","unknown_26","unknown_27","unknown_28","unknown_29","unknown_30","unknown_31","unknown_32","unknown_33","unknown_34","unknown_35","unknown_36","unknown_37","unknown_38","unknown_39","unknown_40","unknown_41","unknown_42","unknown_43","unknown_44","unknown_45","unknown_46","unknown_47","unknown_48","unknown_49","unknown_50","unknown_51","unknown_52","unknown_53","unknown_54","unknown_55","unknown_56","unknown_57","unknown_58","unknown_59","unknown_60","unknown_61","unknown_62","unknown_63","unknown_64","unknown_65","unknown_66","unknown_67","unknown_68","unknown_69","unknown_70","unknown_71","unknown_72","unknown_73","unknown_74","unknown_75","unknown_76","unknown_77","unknown_78","unknown_79","unknown_80","unknown_81","unknown_82","unknown_83","unknown_84","unknown_85","unknown_86","unknown_87","unknown_88","unknown_89","unknown_90","unknown_91","unknown_92","unknown_93","unknown_94","unknown_95","unknown_96","unknown_97","unknown_98","unknown_99","unknown_100","unknown_101","unknown_102","unknown_103","unknown_104","unknown_105","unknown_106","unknown_107","DefaultHP","unknown_109","unknown_110","unknown_111","unknown_112","unknown_113","LevelUpBonus","ConditionBonus","STR","AGI","CON","INT","WIS","CHS","LUC","ActiveRange","AtcMinValue","AtcMaxValue","DefenseValue","unknown_127","FireResistance","WaterResistance","WindResistance","EarthResistance","LightResistance","DarkResistance","Resistance1","Resistance2","Resistance3","Resistance4","Resistance5","Resistance6","Resistance7","Resistance8","Resistance9","Resistance10","Resistance11","Resistance12","unknown_146","unknown_147","unknown_148","unknown_149","unknown_150","unknown_151","unknown_152","unknown_153","unknown_154","unknown_155","unknown_156","unknown_157","unknown_158","unknown_159","unknown_160","unknown_161","unknown_162","unknown_163","unknown_164","unknown_165","unknown_166","unknown_167","unknown_168","unknown_169","unknown_170","unknown_171","unknown_172","unknown_173","unknown_174","unknown_175","unknown_176","unknown_177","unknown_178","unknown_179","unknown_180","unknown_181","unknown_182","unknown_183","unknown_184","unknown_185","unknown_186","unknown_187","unknown_188","unknown_189","unknown_190","unknown_191","unknown_192","unknown_193","unknown_194","unknown_195","unknown_196","unknown_197","unknown_198","unknown_199","unknown_200","unknown_201","unknown_202","unknown_203","unknown_204","unknown_205","unknown_206","unknown_207","unknown_208","unknown_209","unknown_210","unknown_211","unknown_212","unknown_213","unknown_214","unknown_215","unknown_216","unknown_217","unknown_218","unknown_219","unknown_220","unknown_221","unknown_222","unknown_223","unknown_224","unknown_225","unknown_226","unknown_227","unknown_228","unknown_229","unknown_230","unknown_231","unknown_232","unknown_233","unknown_234","unknown_235","unknown_236","unknown_237","unknown_238","unknown_239","unknown_240","unknown_241","unknown_242","unknown_243","unknown_244","unknown_245","unknown_246","unknown_247","unknown_248","unknown_249","unknown_250","unknown_251","unknown_252","unknown_253","unknown_254","unknown_255","unknown_256","unknown_257","unknown_258","unknown_259","unknown_260","unknown_261","unknown_262","unknown_263","unknown_264","unknown_265","unknown_266","unknown_267","unknown_268","unknown_269","unknown_270","unknown_271","unknown_272","unknown_273","unknown_274","unknown_275","unknown_276","unknown_277","unknown_278","unknown_279","unknown_280","unknown_281","unknown_282","unknown_283","unknown_284","unknown_285","unknown_286","unknown_287","unknown_288","unknown_289","unknown_290","unknown_291","unknown_292","unknown_293","unknown_294","unknown_295","unknown_296","unknown_297","unknown_298","unknown_299","unknown_300","unknown_301","unknown_302","unknown_303","unknown_304","unknown_305","unknown_306","unknown_307","unknown_308","unknown_309","unknown_310","unknown_311","unknown_312","unknown_313","unknown_314","unknown_315","unknown_316","unknown_317","unknown_318","unknown_319","unknown_320","unknown_321","unknown_322","unknown_323","unknown_324","unknown_325","unknown_326","unknown_327","unknown_328","unknown_329","unknown_330","unknown_331"
"205","オクトパストン","242","0","0","4","0","0","1","4","8542","3","5","12","110","160","0","0","0","0","0","200","3","0","1","0","60","0","0","4","58","1","270","0","66","1","100","0","79","1","230","0","-1","1","100","0","25","1","100","0","22","1","270","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","500","1","536","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","1000","500","100","100","100","100","100","100","100","100","200","1","0","0","0","0","0","3100","0","3100","0","100","0","1600","0","40","10","4","4","7","7","10","8","10","310","5","6","1","0","15","30","0","0","0","5","0","0","0","25","50","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","凍破","242","0","1","4","0","0","1","4","7414","8","10","16","110","160","0","0","0","0","0","400","4","1","2","0","80","0","0","3","58","1","250","0","66","1","100","0","79","1","230","0","-1","1","100","0","25","1","100","0","22","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","500","1","536","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","800","490","100","100","100","100","100","100","100","100","200","10","0","0","0","0","0","3800","0","3800","0","100","0","2200","0","50","10","5","4","8","9","12","10","12","320","6","7","2","80","20","50","0","0","0","8","0","25","0","25","50","1","100","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","キャストアイ","242","0","2","4","0","0","1","4","6667","17","18","21","120","160","0","0","0","0","0","600","3","2","3","0","100","0","0","3","58","1","240","0","66","1","100","0","79","1","230","0","-1","1","100","0","25","1","100","0","22","1","240","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","500","1","536","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","600","480","100","100","100","100","100","100","100","100","200","20","0","0","0","0","0","4800","0","4800","0","100","0","3000","0","60","10","5","5","9","11","14","13","14","330","7","8","3","0","25","70","0","0","0","10","0","0","0","25","50","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","スノーツリー","242","0","3","4","0","0","1","4","6061","32","33","21","120","170","0","0","0","0","0","900","4","4","25","75","240","0","0","3","58","1","260","0","66","1","100","0","79","1","230","0","-1","1","100","0","25","1","100","0","22","1","260","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","500","1","536","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","450","100","100","100","100","100","100","100","100","200","50","0","0","0","0","0","11900","0","11900","0","100","0","6000","0","620","50","7","7","12","17","21","20","17","340","11","12","12","80","30","90","1","1","1","12","0","50","0","50","75","1","100","10","50","5","5","50","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","サーリビラエ","242","0","4","4","0","0","1","4","5696","55","57","21","120","170","0","0","0","0","0","1000","2","7","50","100","1000","0","0","4","58","1","310","0","66","1","100","0","79","1","230","0","-1","1","100","0","25","1","100","0","22","1","310","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","500","1","536","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","100","100","100","100","100","100","100","100","200","70","0","0","0","0","0","42800","0","42800","0","100","0","14900","0","1000","250","11","11","16","27","33","33","29","350","21","22","38","-50","35","100","1","1","1","15","0","0","0","50","100","1","100","0","100","10","10","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","ガーゴイル","243","0","0","4","0","0","1","4","8367","8","12","26","110","150","0","0","0","10","0","200","3","0","50","0","60","0","0","0","61","1","270","0","66","1","100","0","68","1","270","0","79","1","230","0","33","1","410","0","24","1","270","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","502","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","1000","100","100","100","100","100","100","100","100","100","200","1","0","0","0","0","0","2200","0","2200","0","100","0","1200","0","40","10","10","9","5","9","8","6","4","290","10","13","7","0","10","10","25","0","20","20","0","0","100","50","5","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","マーブルガゴイル","243","0","1","2","0","0","1","4","6494","17","25","53","110","150","0","0","0","15","0","800","2","3","50","0","120","0","0","0","61","1","200","0","66","1","100","0","68","1","200","0","79","1","230","0","33","1","300","0","24","1","200","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","502","1","569","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","600","780","100","100","100","100","100","100","100","100","200","30","0","0","0","0","0","5000","0","5000","0","100","0","2300","0","190","20","15","13","9","13","13","9","7","300","13","16","15","-50","20","20","35","1","30","30","0","0","100","50","15","40","100","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","エボニーガゴイル","243","0","2","4","0","0","1","4","6061","33","50","79","120","150","3","0","0","20","0","900","2","4","75","75","240","0","0","0","61","1","260","0","66","1","100","0","68","1","260","0","79","1","230","0","33","1","390","0","24","1","260","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","502","1","569","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","740","100","100","100","100","100","100","100","100","200","50","0","0","0","0","0","8300","0","8300","0","100","0","3300","0","620","50","20","17","12","16","17","11","8","320","16","19","21","-50","35","35","70","15","45","45","0","0","100","50","25","60","100","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","オニキスガゴイル","243","0","3","4","0","0","1","4","5932","42","63","88","120","150","4","0","0","23","0","900","1","5","75","75","504","0","0","0","61","1","280","0","66","1","100","0","68","1","280","0","79","1","230","0","33","1","420","0","24","1","280","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","502","1","569","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","730","100","100","100","100","100","100","100","100","200","60","0","0","0","0","0","11600","0","11600","0","100","0","4600","0","1050","130","24","21","13","19","21","13","9","330","19","22","26","-100","45","45","80","25","55","55","0","0","100","50","35","80","100","0","10","5","5","50","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","オデロンガゴイル","243","0","4","4","0","0","1","4","5650","57","84","105","130","150","5","0","0","35","0","1000","5","8","95","100","1000","0","0","1","66","1","100","0","68","1","330","0","79","1","230","0","-1","1","100","0","33","1","100","0","25","1","330","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","502","1","569","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","690","100","100","100","100","100","100","100","100","200","85","0","0","0","0","0","36300","0","36300","0","100","0","11500","0","1000","300","31","28","18","29","31","23","19","350","30","33","49","100","65","65","100","45","75","75","0","0","100","50","100","100","100","0","100","10","10","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","ゴーレム","244","0","0","4","0","0","1","4","8600","2","3","18","100","200","0","0","0","0","0","400","3","1","100","100","80","0","0","1","54","1","100","0","66","1","100","0","79","1","230","0","-1","1","100","0","20","1","100","0","21","1","250","0","56","1","250","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","500","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","800","100","100","100","100","100","100","100","100","100","200","10","0","0","0","0","0","5800","0","5800","0","100","0","200","0","50","10","15","12","15","3","1","1","5","300","6","7","4","0","1","1","1","10","1","1","0","0","0","0","10","1","50","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","クレイゴーレム","244","0","1","4","0","0","1","4","7188","5","7","26","100","200","0","0","0","0","0","600","3","2","100","100","100","0","0","0","54","1","100","0","66","1","100","0","79","1","230","0","-1","1","100","0","20","1","100","0","21","1","240","0","56","1","240","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","500","1","518","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","600","480","100","100","100","100","100","100","100","100","200","20","0","0","0","0","0","6600","0","6600","0","100","0","900","0","60","10","16","13","16","6","4","4","7","320","7","8","7","0","20","10","10","33","5","5","0","0","0","0","25","1","75","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","ロックゴーレム","244","0","2","2","0","0","1","4","6410","8","12","35","100","200","0","0","0","0","0","800","3","3","100","100","120","0","0","0","54","1","100","0","66","1","100","0","79","1","230","0","-1","1","100","0","20","1","100","0","32","1","200","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","500","1","518","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","600","470","100","100","100","100","100","100","100","100","200","30","0","0","0","0","0","10800","0","10800","0","100","0","1800","0","190","20","17","14","17","9","7","7","9","320","8","9","12","0","50","25","25","50","10","10","0","0","0","0","50","1","100","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","メタルゴーレム","244","0","3","4","0","0","1","4","5970","17","22","53","100","200","0","0","0","0","0","900","2","6","100","100","1000","0","0","1","54","1","100","0","66","1","100","0","79","1","230","0","-1","1","100","0","20","1","100","0","30","1","300","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","500","1","518","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","430","100","100","100","100","100","100","100","100","200","70","0","0","0","0","0","36000","0","36000","0","100","0","7600","0","1100","250","21","18","21","21","19","19","17","320","17","18","30","-50","50","25","75","75","50","50","0","0","0","0","75","1","100","0","15","5","5","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
